Timestamp,Year,hash-rate
2021-05-06 00:00:00,2021,1.74E+08
2021-05-09 00:00:00,2021,1.91E+08
2021-05-12 00:00:00,2021,1.76E+08
2021-05-15 00:00:00,2021,1.53E+08
2021-05-18 00:00:00,2021,1.25E+08
2021-05-21 00:00:00,2021,1.37E+08
2021-05-24 00:00:00,2021,1.57E+08
2021-05-27 00:00:00,2021,1.46E+08
2021-05-30 00:00:00,2021,1.52E+08
2021-06-02 00:00:00,2021,1.74E+08
2021-06-05 00:00:00,2021,1.37E+08
2021-06-08 00:00:00,2021,1.56E+08
2021-06-11 00:00:00,2021,1.10E+08
2021-06-14 00:00:00,2021,1.34E+08
2021-06-17 00:00:00,2021,1.29E+08
2021-06-20 00:00:00,2021,1.04E+08
2021-06-23 00:00:00,2021,1.00E+08
2021-06-26 00:00:00,2021,8.82E+07
2021-06-29 00:00:00,2021,8.92E+07
2021-07-02 00:00:00,2021,8.92E+07
2021-07-05 00:00:00,2021,9.42E+07
2021-07-08 00:00:00,2021,9.92E+07
2021-07-11 00:00:00,2021,8.92E+07
2021-07-14 00:00:00,2021,1.21E+08
2021-07-17 00:00:00,2021,1.02E+08
2021-07-20 00:00:00,2021,8.29E+07
2021-07-23 00:00:00,2021,9.18E+07
2021-07-26 00:00:00,2021,1.02E+08
2021-07-29 00:00:00,2021,1.09E+08
2021-08-01 00:00:00,2021,1.11E+08
2021-08-04 00:00:00,2021,9.80E+07
2021-08-07 00:00:00,2021,1.20E+08
2021-08-10 00:00:00,2021,1.19E+08
2021-08-13 00:00:00,2021,1.08E+08
2021-08-16 00:00:00,2021,1.25E+08
2021-08-19 00:00:00,2021,1.19E+08
2021-08-22 00:00:00,2021,1.27E+08
2021-08-25 00:00:00,2021,1.31E+08
2021-08-28 00:00:00,2021,1.23E+08
2021-08-31 00:00:00,2021,1.26E+08
2021-09-03 00:00:00,2021,1.30E+08
2021-09-06 00:00:00,2021,1.51E+08
2021-09-09 00:00:00,2021,1.25E+08
2021-09-12 00:00:00,2021,1.35E+08
2021-09-15 00:00:00,2021,1.30E+08
2021-09-18 00:00:00,2021,1.42E+08
2021-09-21 00:00:00,2021,1.14E+08
2021-09-24 00:00:00,2021,1.40E+08
2021-09-27 00:00:00,2021,1.46E+08
2021-09-30 00:00:00,2021,1.61E+08
2021-10-03 00:00:00,2021,1.42E+08
2021-10-06 00:00:00,2021,1.30E+08
2021-10-09 00:00:00,2021,1.48E+08
2021-10-12 00:00:00,2021,1.33E+08
2021-10-15 00:00:00,2021,1.39E+08
2021-10-18 00:00:00,2021,1.47E+08
2021-10-21 00:00:00,2021,1.48E+08
2021-10-24 00:00:00,2021,1.53E+08
2021-10-27 00:00:00,2021,1.57E+08
2021-10-30 00:00:00,2021,1.55E+08
2021-11-02 00:00:00,2021,1.70E+08
2021-11-05 00:00:00,2021,1.67E+08
2021-11-08 00:00:00,2021,1.45E+08
2021-11-11 00:00:00,2021,1.70E+08
2021-11-14 00:00:00,2021,1.75E+08
2021-11-17 00:00:00,2021,1.68E+08
2021-11-20 00:00:00,2021,1.63E+08
2021-11-23 00:00:00,2021,1.49E+08
2021-11-26 00:00:00,2021,1.49E+08
2021-11-29 00:00:00,2021,1.59E+08
2021-12-02 00:00:00,2021,1.72E+08
2021-12-05 00:00:00,2021,1.84E+08
2021-12-08 00:00:00,2021,1.87E+08
2021-12-11 00:00:00,2021,1.76E+08
2021-12-14 00:00:00,2021,1.78E+08
2021-12-17 00:00:00,2021,1.79E+08
2021-12-20 00:00:00,2021,1.73E+08
2021-12-23 00:00:00,2021,1.83E+08
2021-12-26 00:00:00,2021,1.62E+08
2021-12-29 00:00:00,2021,1.75E+08
2022-01-01 00:00:00,2022,2.08E+08
2022-01-04 00:00:00,2022,1.77E+08
2022-01-07 00:00:00,2022,1.69E+08
2022-01-10 00:00:00,2022,1.72E+08
2022-01-13 00:00:00,2022,2.17E+08
2022-01-16 00:00:00,2022,2.12E+08
2022-01-19 00:00:00,2022,2.10E+08
2022-01-22 00:00:00,2022,1.77E+08
2022-01-25 00:00:00,2022,2.01E+08
2022-01-28 00:00:00,2022,2.04E+08
2022-01-31 00:00:00,2022,1.89E+08
2022-02-03 00:00:00,2022,1.95E+08
2022-02-06 00:00:00,2022,2.07E+08
2022-02-09 00:00:00,2022,1.86E+08
2022-02-12 00:00:00,2022,2.48E+08
2022-02-15 00:00:00,2022,2.32E+08
2022-02-18 00:00:00,2022,1.86E+08
2022-02-21 00:00:00,2022,1.71E+08
2022-02-24 00:00:00,2022,1.84E+08
2022-02-27 00:00:00,2022,1.89E+08
2022-03-02 00:00:00,2022,1.89E+08
2022-03-05 00:00:00,2022,1.68E+08
2022-03-08 00:00:00,2022,2.03E+08
2022-03-11 00:00:00,2022,1.89E+08
2022-03-14 00:00:00,2022,2.10E+08
2022-03-17 00:00:00,2022,2.18E+08
2022-03-20 00:00:00,2022,2.10E+08
2022-03-23 00:00:00,2022,1.98E+08
2022-03-26 00:00:00,2022,2.20E+08
2022-03-29 00:00:00,2022,2.06E+08
2022-04-01 00:00:00,2022,2.00E+08
2022-04-04 00:00:00,2022,2.25E+08
2022-04-07 00:00:00,2022,1.96E+08
2022-04-10 00:00:00,2022,1.99E+08
2022-04-13 00:00:00,2022,1.99E+08
2022-04-16 00:00:00,2022,1.88E+08
2022-04-19 00:00:00,2022,1.74E+08
2022-04-22 00:00:00,2022,1.89E+08
2022-04-25 00:00:00,2022,2.27E+08
2022-04-28 00:00:00,2022,1.96E+08
2022-05-01 00:00:00,2022,2.47E+08
2022-05-04 00:00:00,2022,2.16E+08
2022-05-07 00:00:00,2022,2.12E+08
2022-05-10 00:00:00,2022,2.27E+08
2022-05-13 00:00:00,2022,2.36E+08
2022-05-16 00:00:00,2022,2.55E+08
2022-05-19 00:00:00,2022,1.90E+08
2022-05-22 00:00:00,2022,1.90E+08
2022-05-25 00:00:00,2022,2.20E+08
2022-05-28 00:00:00,2022,2.20E+08
2022-05-31 00:00:00,2022,2.17E+08
2022-06-03 00:00:00,2022,2.13E+08
2022-06-06 00:00:00,2022,2.23E+08
2022-06-09 00:00:00,2022,2.20E+08
2022-06-12 00:00:00,2022,1.91E+08
2022-06-15 00:00:00,2022,2.48E+08
2022-06-18 00:00:00,2022,2.35E+08
2022-06-21 00:00:00,2022,2.26E+08
2022-06-24 00:00:00,2022,1.90E+08
2022-06-27 00:00:00,2022,2.00E+08
2022-06-30 00:00:00,2022,2.51E+08
2022-07-03 00:00:00,2022,2.28E+08
